0	30
1200	99
1737	27
1201	80
797	13
346	138
289	124
166	110
449	97
659	21
367	4
1102	88
204	50
923	68
259	325
196	144
418	53
136	19
395	100
1177	10
523	6
2092	385
261	20
797	135
486	23
2066	72
432	23
417	91
1793	156
1073	379
631	227
283	92
430	132
1304	8
1448	159
1116	57
252	260
1415	20
1565	127
1454	22
371	110
486	61
653	43
2174	8
1641	127
1148	131
707	91
743	132
529	320
1856	121
1046	15
2906	47
204	57
990	157
1925	68
213	79
189	98
111	86
1998	285
856	27
1111	83
210	185
1985	358
840	27
946	277
232	43
4123	12
1771	180
2234	87
477	135
283	86
1045	24
501	59
2254	54
137	35
206	3
781	13
392	360
305	207
521	72
373	219
375	6
2675	31
278	109
1454	8
2942	19
1941	2
1598	132
927	8
748	68
1035	58
2301	179
412	190
264	29
329	43
1241	628
1047	125
2178	110
719	278
1362	125
952	66
401	114
728	16
442	80
1134	258
272	35
701	132
656	60
194	60
2485	69
1725	5
2166	7
1587	189
633	51
327	22
1329	9
1961	254
1028	35
1545	145
283	35
1632	3
1448	28
750	36
491	97
1404	17
643	83
738	177
1732	57
867	6
149	147
688	34
2034	18
659	110
256	98
1480	35
1858	16
1660	148
208	57
1503	102
715	2
309	111
2172	35
2550	279
3391	3
3929	120
639	124
678	333
368	40
449	94
550	313
946	31
711	402
239	7
272	102
459	152
642	33
1051	98
1278	118
1120	131
326	14
1859	22
405	164
1062	340
173	49
1047	260
199	231
165	139
156	91
1347	20
1433	122
985	5
507	168
1034	10
1392	191
1049	254
181	111
900	324
1254	186
1247	103
744	55
731	166
854	155
830	147
1664	57
1414	196
677	15
724	14
305	1
193	68
491	277
350	12
304	89
2244	179
974	33
2558	6
690	170
420	54
1230	33
1787	78
1386	34
2917	1
80	473
3975	241
1404	93
174	43
1936	91
1395	87
376	632
261	43
931	67
321	88
331	19
267	12
157	99
1202	8
255	40
287	68
748	6
331	12
226	47
811	39
687	39
145	150
3484	30
1138	298
572	142
752	5
757	24
3130	69
1156	26
768	130
2497	56
